scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct
IEEE14_SCN_001384,E4,E2_LLM_RAG,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.4820523832714105,0.6228224423297511,True
IEEE14_SCN_001379,E4,E2_LLM_RAG,muse-spark-1.2,True,True,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': True, 'H-ACT': False}",NO_EFFECT,1.2722665132794713,0.5133017177986003,True
IEEE14_SCN_000337,E1,E2_LLM_RAG,muse-spark-1.2,True,False,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.438074144921676,0.848631521371834,True
IEEE14_SCN_001784,E5,E2_LLM_RAG,muse-spark-1.2,True,True,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.0503452517588547,0.7885731869454548,True
IEEE14_SCN_001664,E5,E2_LLM_RAG,muse-spark-1.2,False,True,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.0435565764302863,0.3816097435451971,False
IEEE14_SCN_001796,E5,E2_LLM_RAG,muse-spark-1.2,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.070895720846627,0.8591770261841295,True
IEEE14_SCN_002785,E9,E2_LLM_RAG,muse-spark-1.2,False,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.8470289533342654,0.4986238974217302,False
IEEE14_SCN_002988,E9,E2_LLM_RAG,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.5287952365653888,1.0,True
IEEE14_SCN_002341,E7,E2_LLM_RAG,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.5868619279536018,0.6636066830578473,True
IEEE14_SCN_002050,E6,E2_LLM_RAG,muse-spark-1.2,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.3357853426191904,0.3127755169748282,False
IEEE14_SCN_001817,E6,E2_LLM_RAG,muse-spark-1.2,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.8821168998725586,0.5494835709278881,True
IEEE14_SCN_001253,E4,E2_LLM_RAG,muse-spark-1.2,False,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,0.7799510488371013,0.6610133700779428,False
IEEE14_SCN_000529,E1,E3_LLM_Tools,muse-spark-1.2,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.864473267080213,0.4219504761197814,False
IEEE14_SCN_000755,E2,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.8930879511855423,0.7910155602357243,True
IEEE14_SCN_002952,E9,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.8856264472524966,0.831832242183868,True
IEEE14_SCN_001155,E3,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.8495455940515486,0.7949793541203819,True
IEEE14_SCN_000870,E2,E3_LLM_Tools,muse-spark-1.2,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': True, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.7718104121666003,0.6362520108810072,False
IEEE14_SCN_002776,E9,E3_LLM_Tools,muse-spark-1.2,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.661025752415076,0.5483041658167606,True
IEEE14_SCN_001827,E6,E3_LLM_Tools,muse-spark-1.2,False,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.0456712215077646,0.4355462937074031,False
IEEE14_SCN_000405,E1,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.821039457524164,0.7960669355218811,True
IEEE14_SCN_001384,E4,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.5512905625204212,0.9253818854061069,True
IEEE14_SCN_001379,E4,E3_LLM_Tools,muse-spark-1.2,False,True,True,"{'H-NUM': True, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,2.080479132138226,0.2662927849874398,False
IEEE14_SCN_000337,E1,E3_LLM_Tools,muse-spark-1.2,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.301976049996112,0.3217117047152882,False
IEEE14_SCN_001784,E5,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,1.8306220521368917,0.6958085141526947,True
IEEE14_SCN_001664,E5,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.6020565572065777,0.8980790526224789,True
IEEE14_SCN_001796,E5,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': True, 'H-TOOL': False, 'H-ACT': True}",NO_EFFECT,2.1952572927447798,0.6683472534824098,True
IEEE14_SCN_002785,E9,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.9997438646434644,0.9237884488607166,True
IEEE14_SCN_002988,E9,E3_LLM_Tools,muse-spark-1.2,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.8432546703177397,0.3977893471995512,False
IEEE14_SCN_002341,E7,E3_LLM_Tools,muse-spark-1.2,True,True,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.590298474906298,0.6544915178906799,True
IEEE14_SCN_002050,E6,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,2.20130769324288,0.8331124996716123,True
IEEE14_SCN_001817,E6,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': True, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': True, 'H-ACT': False}",SUCCESS,2.382364989316747,0.622230561981177,True
IEEE14_SCN_001253,E4,E3_LLM_Tools,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.773260944233467,0.5049439144894726,True
IEEE14_SCN_000529,E1,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,2.489608559786753,0.9547624686004149,True
IEEE14_SCN_000755,E2,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,3.039326001103942,0.5647782146339095,True
IEEE14_SCN_002952,E9,E4_Full,muse-spark-1.2,True,True,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.4834445788353072,0.8358446172138516,True
IEEE14_SCN_001155,E3,E4_Full,muse-spark-1.2,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.8418040975101344,0.8056672423097919,True
IEEE14_SCN_000870,E2,E4_Full,muse-spark-1.2,True,False,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,2.853251724464275,0.7498804191964864,True
IEEE14_SCN_002776,E9,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.668914162918362,0.7380140099434921,True
IEEE14_SCN_001827,E6,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.93067167948232,0.7388258579363391,True
IEEE14_SCN_000405,E1,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,2.7265702381774206,0.7503174273218356,True
IEEE14_SCN_001384,E4,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.3661122109774797,0.6264705825903826,True
IEEE14_SCN_001379,E4,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,2.8373469975843193,0.8414384909495982,True
IEEE14_SCN_000337,E1,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,2.5106233360317862,0.9474921832311958,True
IEEE14_SCN_001784,E5,E4_Full,muse-spark-1.2,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",INFEASIBLE,2.3815169173761688,0.6942363155020304,False
IEEE14_SCN_001664,E5,E4_Full,muse-spark-1.2,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,2.136256350178973,0.7615716391286059,True
IEEE14_SCN_001796,E5,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,3.1592179757214804,0.793824532718111,True
IEEE14_SCN_002785,E9,E4_Full,muse-spark-1.2,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.689066944890276,0.649016005484608,True
IEEE14_SCN_002988,E9,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.9148220916310696,0.92047690162263,True
IEEE14_SCN_002341,E7,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",PARTIAL_SUCCESS,3.299118674691593,0.8219966991153453,True
IEEE14_SCN_002050,E6,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,2.1483716539318656,0.6044793893089382,True
IEEE14_SCN_001817,E6,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,3.0251785104538134,0.9076116990761421,True
IEEE14_SCN_001253,E4,E4_Full,muse-spark-1.2,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,2.8392226468754895,0.9208564906038363,True
